,Latitude,Longitude,Medal Ceremony?,Sport Group,Events,Datetime,Sport,Venue
391,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Table of 16,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
392,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Quarterfinals,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
393,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Classification 5-8,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
394,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Semifinals,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
395,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Placement 5-6,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
396,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Placement 7-8,2021-07-27 02:00:00,Fencing,Makuhari Messe Hall
397,35.64977449961884,140.03645074412134,False,Fencing,Women's Epée Team Bronze Medal Match,2021-07-27 10:30:00,Fencing,Makuhari Messe Hall
398,35.64977449961884,140.03645074412134,True,Fencing,Women's Epée Team Gold Medal Match,2021-07-27 10:30:00,Fencing,Makuhari Messe Hall
399,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Table of 16,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
400,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Quarterfinals,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
401,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Classification 5-8,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
402,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Semifinals,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
403,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Placement 5-6,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
404,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Placement 7-8,2021-07-28 02:00:00,Fencing,Makuhari Messe Hall
405,35.64977449961884,140.03645074412134,False,Fencing,Men's Sabre Team Bronze Medal Match,2021-07-28 10:30:00,Fencing,Makuhari Messe Hall
406,35.64977449961884,140.03645074412134,True,Fencing,Men's Sabre Team Gold Medal Match,2021-07-28 10:30:00,Fencing,Makuhari Messe Hall
407,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Table of 16,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
408,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Quarterfinals,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
409,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Classification 5-8,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
410,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Semifinals,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
411,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Placement 5-6,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
412,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Placement 7-8,2021-07-29 01:00:00,Fencing,Makuhari Messe Hall
413,35.64977449961884,140.03645074412134,False,Fencing,Women's Foil Team Bronze Medal Match,2021-07-29 10:30:00,Fencing,Makuhari Messe Hall
414,35.64977449961884,140.03645074412134,True,Fencing,Women's Foil Team Gold Medal Match,2021-07-29 10:30:00,Fencing,Makuhari Messe Hall
415,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Table of 16,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
416,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Quarterfinals,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
417,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Classification 5-8,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
418,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Semifinals,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
419,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Placement 5-6,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
420,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Placement 7-8,2021-07-30 02:00:00,Fencing,Makuhari Messe Hall
421,35.64977449961884,140.03645074412134,False,Fencing,Men's Epée Team Bronze Medal Match,2021-07-30 10:30:00,Fencing,Makuhari Messe Hall
422,35.64977449961884,140.03645074412134,True,Fencing,Men's Epée Team Gold Medal Match,2021-07-30 10:30:00,Fencing,Makuhari Messe Hall
423,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Table of 16,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
424,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Quarterfinals,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
425,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Classification 5-8,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
426,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Semifinals,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
427,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Placement 5-6,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
428,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Placement 7-8,2021-07-31 02:00:00,Fencing,Makuhari Messe Hall
429,35.64977449961884,140.03645074412134,False,Fencing,Women's Sabre Team Bronze Medal Match,2021-07-31 10:30:00,Fencing,Makuhari Messe Hall
430,35.64977449961884,140.03645074412134,True,Fencing,Women's Sabre Team Gold Medal Match,2021-07-31 10:30:00,Fencing,Makuhari Messe Hall
431,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Table of 16,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
432,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Quarterfinals,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
433,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Classification 5-8,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
434,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Semifinals,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
435,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Placement 5-6,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
436,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Placement 7-8,2021-08-01 01:00:00,Fencing,Makuhari Messe Hall
437,35.64977449961884,140.03645074412134,False,Fencing,Men's Foil Team Bronze Medal Match,2021-08-01 10:30:00,Fencing,Makuhari Messe Hall
438,35.64977449961884,140.03645074412134,True,Fencing,Men's Foil Team Gold Medal Match,2021-08-01 10:30:00,Fencing,Makuhari Messe Hall
439,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round Pool A: Italy vs Canada,2021-07-24 01:00:00,Volleyball,Ariake Arena
440,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Pool B: Brazil vs Tunisia,2021-07-24 01:00:00,Volleyball,Ariake Arena
441,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: ROC vs Argentina,2021-07-24 06:20:00,Volleyball,Ariake Arena
442,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Japan vs Venezuela,2021-07-24 06:20:00,Volleyball,Ariake Arena
443,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Poland vs Islamic Rep. of Iran,2021-07-24 11:40:00,Volleyball,Ariake Arena
444,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: United States vs France,2021-07-24 11:40:00,Volleyball,Ariake Arena
445,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: ROC vs Italy,2021-07-25 01:00:00,Volleyball,Ariake Arena
446,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: United States vs Argentina,2021-07-25 01:00:00,Volleyball,Ariake Arena
447,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Dominican Rep.,2021-07-25 06:20:00,Volleyball,Ariake Arena
448,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: China vs Turkey,2021-07-25 06:20:00,Volleyball,Ariake Arena
449,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Japan vs Kenya,2021-07-25 11:40:00,Volleyball,Ariake Arena
450,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Brazil vs Republic of Korea,2021-07-25 11:40:00,Volleyball,Ariake Arena
451,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Islamic Rep. of Iran vs Venezuela,2021-07-26 01:00:00,Volleyball,Ariake Arena
452,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: United States vs ROC,2021-07-26 01:00:00,Volleyball,Ariake Arena
453,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Poland vs Italy,2021-07-26 06:20:00,Volleyball,Ariake Arena
454,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: France vs Tunisia,2021-07-26 06:20:00,Volleyball,Ariake Arena
455,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: ROC vs Argentina,2021-07-27 01:00:00,Volleyball,Ariake Arena
456,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: China vs United States,2021-07-27 01:00:00,Volleyball,Ariake Arena
457,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Japan vs Serbia,2021-07-27 06:20:00,Volleyball,Ariake Arena
458,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: Italy vs Turkey,2021-07-27 06:20:00,Volleyball,Ariake Arena
459,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Brazil vs Dominican Rep.,2021-07-27 11:40:00,Volleyball,Ariake Arena
460,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Republic of Korea vs Kenya,2021-07-27 11:40:00,Volleyball,Ariake Arena
461,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Canada vs Islamic Rep. of Iran,2021-07-28 01:00:00,Volleyball,Ariake Arena
462,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: United States vs Tunisia,2021-07-28 01:00:00,Volleyball,Ariake Arena
463,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Group B: Hungary vs United States,2021-07-28 06:00:00,Volleyball,Ariake Arena
464,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Group A: Canada vs South Africa,2021-07-28 06:00:00,Volleyball,Ariake Arena
465,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: Argentina vs France,2021-07-28 06:20:00,Volleyball,Ariake Arena
466,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Poland vs Venezuela,2021-07-28 06:20:00,Volleyball,Ariake Arena
467,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Group B: China vs Japan,2021-07-28 10:20:00,Volleyball,Ariake Arena
468,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Group A: Netherlands vs Spain,2021-07-28 10:20:00,Volleyball,Ariake Arena
469,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Japan vs Italy,2021-07-28 11:40:00,Volleyball,Ariake Arena
470,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: Brazil vs ROC,2021-07-28 11:40:00,Volleyball,Ariake Arena
471,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: Italy vs Argentina,2021-07-29 01:00:00,Volleyball,Ariake Arena
472,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Republic of Korea vs Dominican Rep.,2021-07-29 01:00:00,Volleyball,Ariake Arena
473,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Kenya,2021-07-29 06:20:00,Volleyball,Ariake Arena
474,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: China vs ROC,2021-07-29 06:20:00,Volleyball,Ariake Arena
475,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Japan vs Brazil,2021-07-29 11:40:00,Volleyball,Ariake Arena
476,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: United States vs Turkey,2021-07-29 11:40:00,Volleyball,Ariake Arena
477,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Canada vs Venezuela,2021-07-30 01:00:00,Volleyball,Ariake Arena
478,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: Brazil vs United States,2021-07-30 01:00:00,Volleyball,Ariake Arena
479,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Japan vs Poland,2021-07-30 06:20:00,Volleyball,Ariake Arena
480,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: Argentina vs Tunisia,2021-07-30 06:20:00,Volleyball,Ariake Arena
481,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Italy vs Islamic Rep. of Iran,2021-07-30 11:40:00,Volleyball,Ariake Arena
482,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: ROC vs France,2021-07-30 11:40:00,Volleyball,Ariake Arena
483,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Dominican Rep. vs Kenya,2021-07-31 01:00:00,Volleyball,Ariake Arena
484,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: United States vs ROC,2021-07-31 01:00:00,Volleyball,Ariake Arena
485,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: Argentina vs Turkey,2021-07-31 06:20:00,Volleyball,Ariake Arena
486,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Brazil,2021-07-31 06:20:00,Volleyball,Ariake Arena
487,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Japan vs Republic of Korea,2021-07-31 11:40:00,Volleyball,Ariake Arena
488,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: China vs Italy,2021-07-31 11:40:00,Volleyball,Ariake Arena
489,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Poland vs Canada,2021-08-01 01:00:00,Volleyball,Ariake Arena
490,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: Brazil vs France,2021-08-01 01:00:00,Volleyball,Ariake Arena
491,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: ROC vs Tunisia,2021-08-01 06:20:00,Volleyball,Ariake Arena
492,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Italy vs Venezuela,2021-08-01 06:20:00,Volleyball,Ariake Arena
493,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool A: Japan vs Islamic Rep. of Iran,2021-08-01 11:40:00,Volleyball,Ariake Arena
494,35.643512573489566,139.79473745950065,False,Volleyball,Men's Preliminary Round - Pool B: United States vs Argentina,2021-08-01 11:40:00,Volleyball,Ariake Arena
495,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Republic of Korea,2021-08-02 01:00:00,Volleyball,Ariake Arena
496,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: United States vs Italy,2021-08-02 01:00:00,Volleyball,Ariake Arena
497,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: ROC vs Turkey,2021-08-02 06:20:00,Volleyball,Ariake Arena
498,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool B: China vs Argentina,2021-08-02 06:20:00,Volleyball,Ariake Arena
499,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Japan vs Dominican Rep.,2021-08-02 11:40:00,Volleyball,Ariake Arena
500,35.643512573489566,139.79473745950065,False,Volleyball,Women's Preliminary Round - Pool A: Brazil vs Kenya,2021-08-02 11:40:00,Volleyball,Ariake Arena
501,35.643512573489566,139.79473745950065,False,Volleyball,Men's Quarterfinal,2021-08-03 01:00:00,Volleyball,Ariake Arena
502,35.643512573489566,139.79473745950065,False,Volleyball,Men's Quarterfinal,2021-08-03 05:00:00,Volleyball,Ariake Arena
503,35.643512573489566,139.79473745950065,False,Volleyball,Men's Quarterfinal,2021-08-03 09:00:00,Volleyball,Ariake Arena
504,35.643512573489566,139.79473745950065,False,Volleyball,Men's Quarterfinal,2021-08-03 13:30:00,Volleyball,Ariake Arena
505,35.643512573489566,139.79473745950065,False,Volleyball,Women's Quarterfinal (4 matches),2021-08-04 01:00:00,Volleyball,Ariake Arena
506,35.643512573489566,139.79473745950065,False,Volleyball,Men's Semifinal,2021-08-05 13:00:00,Volleyball,Ariake Arena
507,35.643512573489566,139.79473745950065,False,Volleyball,Women's Semifinal,2021-08-06 05:00:00,Volleyball,Ariake Arena
508,35.643512573489566,139.79473745950065,False,Volleyball,Women's Semifinal,2021-08-06 13:00:00,Volleyball,Ariake Arena
509,35.643512573489566,139.79473745950065,False,Volleyball,Men's Bronze Medal Match,2021-08-07 05:30:00,Volleyball,Ariake Arena
510,35.643512573489566,139.79473745950065,True,Volleyball,Men's Gold Medal Match,2021-08-07 13:15:00,Volleyball,Ariake Arena
511,35.643512573489566,139.79473745950065,False,Volleyball,Women's Bronze Medal Match,2021-08-08 01:00:00,Volleyball,Ariake Arena
512,35.643512573489566,139.79473745950065,True,Volleyball,Women's Gold Medal Match,2021-08-08 05:30:00,Volleyball,Ariake Arena
513,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Preliminary Round,2021-07-24 01:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
514,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Preliminary Round,2021-07-24 01:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
515,35.679538129089025,139.71224149090568,False,Tennis,Mixed Doubles Round of 16,2021-07-24 01:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
516,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 1,2021-07-24 06:15:00,Table Tennis,Tokyo Metropolitan Gymnasium
517,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 1,2021-07-24 06:15:00,Table Tennis,Tokyo Metropolitan Gymnasium
518,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 1,2021-07-24 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
519,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 1,2021-07-24 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
520,35.679538129089025,139.71224149090568,False,Tennis,Mixed Doubles Quarterfinals,2021-07-25 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
521,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 2,2021-07-25 06:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
522,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 2,2021-07-25 06:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
523,35.679538129089025,139.71224149090568,False,Tennis,Mixed Doubles Semifinals,2021-07-25 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
524,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 2,2021-07-26 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
525,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 2,2021-07-26 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
526,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-26 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
527,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-26 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
528,35.679538129089025,139.71224149090568,False,Tennis,Mixed Doubles Bronze Medal Match,2021-07-26 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
529,35.679538129089025,139.71224149090568,True,Tennis,Mixed Doubles Gold Medal Match,2021-07-26 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
530,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-27 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
531,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-27 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
532,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round 3,2021-07-27 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
533,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round 3,2021-07-27 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
534,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round of 16,2021-07-27 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
535,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round of 16,2021-07-27 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
536,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Round of 16,2021-07-27 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
537,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Round of 16,2021-07-27 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
538,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
539,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
540,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 07:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
541,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 07:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
542,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Quarterfinals,2021-07-28 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
543,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Quarterfinals,2021-07-28 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
544,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Semifinals,2021-07-29 03:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
545,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Semifinals,2021-07-29 07:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
546,35.679538129089025,139.71224149090568,False,Tennis,Women's Singles Bronze Medal Match,2021-07-29 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
547,35.679538129089025,139.71224149090568,True,Tennis,Women's Singles Gold Medal Match,2021-07-29 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
548,35.679538129089025,139.71224149090568,False,Tennis,Men's Singles Bronze Medal Match,2021-07-30 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
549,35.679538129089025,139.71224149090568,True,Tennis,Men's Singles Gold Medal Match,2021-07-30 12:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
550,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Round of 16,2021-08-01 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
551,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Round of 16,2021-08-01 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
552,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Round of 16,2021-08-02 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
553,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Round of 16,2021-08-02 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
554,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Quarterfinals,2021-08-02 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
555,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Quarterfinals,2021-08-02 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
556,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Quarterfinals,2021-08-02 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
557,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Quarterfinals,2021-08-02 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
558,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Semifinals,2021-08-04 02:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
559,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Semifinals,2021-08-04 06:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
560,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Semifinals,2021-08-04 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
561,35.679538129089025,139.71224149090568,False,Tennis,Women's Team Bronze Medal Team Match,2021-08-05 03:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
562,35.679538129089025,139.71224149090568,True,Tennis,Women's Team Gold Medal Team Match,2021-08-05 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
563,35.679538129089025,139.71224149090568,False,Tennis,Men's Team Bronze Medal Team Match,2021-08-06 03:00:00,Table Tennis,Tokyo Metropolitan Gymnasium
564,35.679538129089025,139.71224149090568,True,Tennis,Men's Team Gold Medal Team Match,2021-08-06 11:30:00,Table Tennis,Tokyo Metropolitan Gymnasium
565,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Japan vs Australia,2021-07-24 01:30:00,Hockey,Oi Hockey Stadium
566,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Netherlands vs Belgium,2021-07-24 01:30:00,Hockey,Oi Hockey Stadium
567,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: New Zealand vs India,2021-07-24 02:00:00,Hockey,Oi Hockey Stadium
568,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool A: Argentina vs Spain,2021-07-24 02:00:00,Hockey,Oi Hockey Stadium
569,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Great Britain vs South Africa,2021-07-24 10:30:00,Hockey,Oi Hockey Stadium
570,35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Netherlands vs India,2021-07-24 10:30:00,Hockey,Oi Hockey Stadium
571,35.59269081886343,139.75405101776522,False,Hockey,Men's Pool B: Canada vs Germany,2021-07-24 11:00:00,Hockey,Oi Hockey Stadium
572,35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Ireland vs South Africa,2021-07-24 11:00:00,Hockey,Oi Hockey Stadium
573,35.59269081886343,139.75405101776522,False,Hockey,Women's Pool A: Great Britain vs Germany,2021-07-25 01:30:00,Hockey,Oi Hockey Stadium
574,35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Japan vs China,2021-07-25 01:30:00,Hockey,Oi Hockey Stadium
575,35.59269081886343,139.75405101776522,False,Hockey,Women's Pool B: Australia vs Spain,2021-07-25 02:00:00,Hockey,Oi Hockey Stadium
